,solution_id,contest_id,submission_time,realtive_time,problem_index,problem_name,problem_type,points,tags,team,participant_type,language,verdict,test_case,time,memory
324,42020846,123,1535101447,2147483647,A,Prime Permutation,PROGRAMMING,1000.0,"['implementation', 'number theory', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,99,62,0.0
325,42020800,123,1535101353,2147483647,A,Prime Permutation,PROGRAMMING,1000.0,"['implementation', 'number theory', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,26,60,0.0
326,42020761,123,1535101261,2147483647,A,Prime Permutation,PROGRAMMING,1000.0,"['implementation', 'number theory', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,7,30,0.0
327,42014165,374,1535086846,2147483647,C,Inna and Dima,PROGRAMMING,1500.0,"['dfs and similar', 'dp', 'graphs', 'implementation']",0,PRACTICE,GNU C++14,OK,47,46,19100.0
328,42013934,374,1535085948,2147483647,C,Inna and Dima,PROGRAMMING,1500.0,"['dfs and similar', 'dp', 'graphs', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,18,46,9800.0
329,42013908,374,1535085854,2147483647,C,Inna and Dima,PROGRAMMING,1500.0,"['dfs and similar', 'dp', 'graphs', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,10,31,9800.0
330,42013892,374,1535085799,2147483647,C,Inna and Dima,PROGRAMMING,1500.0,"['dfs and similar', 'dp', 'graphs', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,31,7900.0
331,41969525,255,1534947279,2147483647,C,Almost Arithmetical Progression,PROGRAMMING,1500.0,"['brute force', 'dp']",0,PRACTICE,GNU C++14,OK,76,155,62800.0
332,41958589,255,1534925306,2147483647,C,Almost Arithmetical Progression,PROGRAMMING,1500.0,"['brute force', 'dp']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,20,1000,0.0
333,41957740,255,1534923540,2147483647,C,Almost Arithmetical Progression,PROGRAMMING,1500.0,"['brute force', 'dp']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,15,0.0
334,41955847,243,1534919310,2147483647,A,The Brand New Function,PROGRAMMING,500.0,['bitmasks'],0,PRACTICE,GNU C++14,OK,46,1216,13400.0
335,41955808,243,1534919211,2147483647,A,The Brand New Function,PROGRAMMING,500.0,['bitmasks'],0,PRACTICE,GNU C++14,OK,46,1246,13400.0
336,41955772,243,1534919096,2147483647,A,The Brand New Function,PROGRAMMING,500.0,['bitmasks'],0,PRACTICE,GNU C++14,OK,46,1370,13400.0
337,41955547,243,1534918556,2147483647,A,The Brand New Function,PROGRAMMING,500.0,['bitmasks'],0,PRACTICE,GNU C++14,WRONG_ANSWER,4,60,100.0
338,41940323,375,1534863704,2147483647,A,Divisible by Seven,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,OK,58,171,5900.0
339,41940304,375,1534863662,2147483647,A,Divisible by Seven,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,OK,58,311,6800.0
340,41940200,375,1534863433,2147483647,A,Divisible by Seven,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,1,15,0.0
341,41939171,375,1534861465,2147483647,A,Divisible by Seven,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,2,15,0.0
342,41934964,407,1534854511,2147483647,A,Triangle,PROGRAMMING,500.0,"['brute force', 'geometry', 'implementation', 'math']",0,PRACTICE,GNU C++14,OK,51,31,0.0
343,41934042,407,1534852719,2147483647,A,Triangle,PROGRAMMING,500.0,"['brute force', 'geometry', 'implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,11,30,0.0
344,41933034,364,1534850617,2147483647,A,Matrix,PROGRAMMING,500.0,"['combinatorics', 'data structures', 'implementation']",0,PRACTICE,GNU C++14,OK,83,78,7800.0
345,41932977,364,1534850519,2147483647,A,Matrix,PROGRAMMING,500.0,"['combinatorics', 'data structures', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,11,46,3900.0
346,41922141,364,1534828433,2147483647,A,Matrix,PROGRAMMING,500.0,"['combinatorics', 'data structures', 'implementation']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,2,1000,250700.0
347,41921292,474,1534826004,2147483647,C,Captain Marmot,PROGRAMMING,1500.0,"['brute force', 'geometry']",0,PRACTICE,GNU C++14,OK,57,46,0.0
348,41770134,231,1534604962,2147483647,C,To Add or Not to Add,PROGRAMMING,1500.0,"['binary search', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,OK,55,92,400.0
349,41759339,231,1534599927,2147483647,C,To Add or Not to Add,PROGRAMMING,1500.0,"['binary search', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,8,2000,400.0
350,41759305,231,1534599867,2147483647,C,To Add or Not to Add,PROGRAMMING,1500.0,"['binary search', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,8,2000,400.0
351,41759192,231,1534599637,2147483647,C,To Add or Not to Add,PROGRAMMING,1500.0,"['binary search', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,30,0.0
352,41746817,225,1534578886,2147483647,C,Barcode,PROGRAMMING,1500.0,"['dp', 'matrices']",0,PRACTICE,GNU C++14,OK,36,62,100.0
353,41746767,225,1534578810,2147483647,C,Barcode,PROGRAMMING,1500.0,"['dp', 'matrices']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,30,0.0
354,41746696,225,1534578722,2147483647,C,Barcode,PROGRAMMING,1500.0,"['dp', 'matrices']",0,PRACTICE,GNU C++14,OK,36,342,100.0
355,41745724,225,1534577485,2147483647,C,Barcode,PROGRAMMING,1500.0,"['dp', 'matrices']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,30,0.0
356,41742628,382,1534573203,2147483647,C,Arithmetic Progression,PROGRAMMING,1500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++11,OK,59,77,400.0
357,41738869,53,1534565775,2147483647,B,Blog Photo,PROGRAMMING,1000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++11,WRONG_ANSWER,0,0,0.0
358,41738484,53,1534564903,2147483647,B,Blog Photo,PROGRAMMING,1000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++11,WRONG_ANSWER,2,30,0.0
359,41738438,53,1534564782,2147483647,B,Blog Photo,PROGRAMMING,1000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++11,WRONG_ANSWER,2,62,0.0
360,41738410,53,1534564698,2147483647,B,Blog Photo,PROGRAMMING,1000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,2,30,0.0
361,41676197,114,1534493455,2147483647,B,PFAST Inc.,PROGRAMMING,1000.0,"['bitmasks', 'brute force']",0,PRACTICE,GNU C++14,OK,61,62,0.0
362,41675999,114,1534493084,2147483647,B,PFAST Inc.,PROGRAMMING,1000.0,"['bitmasks', 'brute force']",0,PRACTICE,GNU C++14,WRONG_ANSWER,5,60,0.0
363,41428947,1017,1533899910,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,OK,24,1481,134700.0
364,41428920,1017,1533899847,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,3,2000,134700.0
365,41428886,1017,1533899744,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,3,2000,135000.0
366,41428829,1017,1533899627,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,OK,24,1403,134700.0
367,41428780,1017,1533899518,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,3,2000,134700.0
368,41428721,1017,1533899339,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,OK,24,1388,134700.0
369,41428711,1017,1533899311,2147483647,D,The Wu,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,3,2000,134700.0
370,41305315,916,1533645789,1089,A,Jamie and Alarm Snooze,PROGRAMMING,500.0,"['brute force', 'implementation']",0,VIRTUAL,GNU C++14,OK,254,31,0.0
371,39667698,339,1529995907,2147483647,D,Xenia and Bit Operations,PROGRAMMING,2000.0,"['data structures', 'trees']",0,PRACTICE,GNU C++14,OK,55,248,3900.0
372,39666527,339,1529992132,2147483647,D,Xenia and Bit Operations,PROGRAMMING,2000.0,"['data structures', 'trees']",0,PRACTICE,GNU C++14,OK,55,248,20500.0
373,39427199,166,1529474090,2147483647,C,Median,PROGRAMMING,1000.0,"['greedy', 'math', 'sortings']",0,PRACTICE,GNU C++14,OK,40,62,0.0
374,39427144,166,1529473880,2147483647,C,Median,PROGRAMMING,1000.0,"['greedy', 'math', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,6,62,0.0
375,39426529,372,1529471344,2147483647,A,Counting Kangaroos is Fun,PROGRAMMING,500.0,"['binary search', 'greedy', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,OK,45,171,2000.0
376,39426448,372,1529470963,2147483647,A,Counting Kangaroos is Fun,PROGRAMMING,500.0,"['binary search', 'greedy', 'sortings', 'two pointers']",0,PRACTICE,GNU C++14,WRONG_ANSWER,5,15,0.0
377,39411564,453,1529413236,2147483647,A,Little Pony and Expected Maximum,PROGRAMMING,500.0,['probabilities'],0,PRACTICE,GNU C++14,OK,41,31,0.0
378,39357523,137,1529328858,2147483647,B,Permutation,PROGRAMMING,1000.0,['greedy'],0,PRACTICE,GNU C++14,OK,48,62,0.0
379,39357509,137,1529328820,2147483647,B,Permutation,PROGRAMMING,1000.0,['greedy'],0,PRACTICE,GNU C++14,RUNTIME_ERROR,18,30,0.0
380,39356991,141,1529327424,2147483647,A,Amusing Joke,PROGRAMMING,500.0,"['implementation', 'sortings', 'strings']",0,PRACTICE,GNU C++14,OK,54,30,0.0
381,39307506,282,1529172050,2147483647,C,XOR and OR,PROGRAMMING,1500.0,"['constructive algorithms', 'implementation', 'math']",0,PRACTICE,GNU C++14,OK,107,62,3600.0
382,39290855,276,1529162864,2147483647,C,Little Girl and Maximum Sum,PROGRAMMING,1500.0,"['data structures', 'implementation', 'sortings']",0,PRACTICE,GNU C++14,OK,63,404,3100.0
383,39290828,276,1529162781,2147483647,C,Little Girl and Maximum Sum,PROGRAMMING,1500.0,"['data structures', 'implementation', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,6,374,1600.0
384,39288908,460,1529156261,2147483647,B,Little Dima and Equation,PROGRAMMING,1000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++14,OK,48,30,0.0
385,39288862,460,1529156105,2147483647,B,Little Dima and Equation,PROGRAMMING,1000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,9,15,0.0
386,39268379,437,1529071803,2147483647,C,The Child and Toy,PROGRAMMING,1500.0,"['graphs', 'greedy', 'sortings']",0,PRACTICE,GNU C++14,OK,29,31,0.0
387,39259094,277,1529044747,2147483647,A,Learning Languages,PROGRAMMING,500.0,"['dfs and similar', 'dsu']",0,PRACTICE,GNU C++14,OK,33,186,800.0
388,39259083,277,1529044711,2147483647,A,Learning Languages,PROGRAMMING,500.0,"['dfs and similar', 'dsu']",0,PRACTICE,GNU C++14,OK,33,186,800.0
389,39257703,277,1529039686,2147483647,A,Learning Languages,PROGRAMMING,500.0,"['dfs and similar', 'dsu']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,20,2000,5600.0
390,39180539,463,1528779373,2147483647,C,Gargari and Bishops,PROGRAMMING,1500.0,"['greedy', 'hashing', 'implementation']",0,PRACTICE,GNU C++14,OK,23,1247,31300.0
391,39180514,463,1528779295,2147483647,C,Gargari and Bishops,PROGRAMMING,1500.0,"['greedy', 'hashing', 'implementation']",0,PRACTICE,GNU C++14,OK,23,1263,31400.0
392,39180497,463,1528779241,2147483647,C,Gargari and Bishops,PROGRAMMING,1500.0,"['greedy', 'hashing', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,7,857,31300.0
393,39140827,190,1528705328,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++14,OK,104,186,6000.0
394,39140803,190,1528705264,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++14,OK,104,186,6000.0
395,39140405,190,1528704055,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++14,WRONG_ANSWER,1,30,0.0
396,39140378,190,1528703994,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,WRONG_ANSWER,1,62,300.0
397,39140340,190,1528703903,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,WRONG_ANSWER,1,30,0.0
398,39140326,190,1528703859,2147483647,C,STL,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,WRONG_ANSWER,0,30,0.0
399,39137094,216,1528694506,2147483647,C,Hiring Staff,PROGRAMMING,2000.0,['greedy'],0,PRACTICE,GNU C++17,OK,61,62,0.0
400,39136874,216,1528693703,2147483647,C,Hiring Staff,PROGRAMMING,2000.0,['greedy'],0,PRACTICE,GNU C++17,WRONG_ANSWER,6,62,0.0
401,39136835,216,1528693559,2147483647,C,Hiring Staff,PROGRAMMING,2000.0,['greedy'],0,PRACTICE,GNU C++17,WRONG_ANSWER,0,30,300.0
402,39044670,401,1528458081,2147483647,C,Team,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,81,31,5800.0
403,39036912,87,1528436201,2147483647,A,Trains,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++17,OK,57,30,0.0
404,39036879,87,1528436043,2147483647,A,Trains,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++17,WRONG_ANSWER,34,30,0.0
405,39036825,87,1528435785,2147483647,A,Trains,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,9,30,0.0
406,39027468,358,1528390729,2147483647,C,Dima and Containers,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",0,PRACTICE,GNU C++14,OK,26,46,400.0
407,39027424,358,1528390583,2147483647,C,Dima and Containers,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,0,15,0.0
408,39024659,358,1528382480,2147483647,C,Dima and Containers,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,4,15,0.0
409,39024590,358,1528382326,2147483647,C,Dima and Containers,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,2,15,0.0
410,39019070,319,1528372467,2147483647,A,Malek Dance Club,PROGRAMMING,500.0,"['combinatorics', 'math']",0,PRACTICE,GNU C++14,OK,29,30,0.0
411,39019004,319,1528372351,2147483647,A,Malek Dance Club,PROGRAMMING,500.0,"['combinatorics', 'math']",0,PRACTICE,GNU C++14,OK,29,62,0.0
412,39000986,198,1528306661,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,OK,114,62,0.0
413,39000978,198,1528306628,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,COMPILATION_ERROR,0,0,0.0
414,39000914,198,1528306411,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,74,30,0.0
415,39000704,198,1528305688,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,76,62,0.0
416,39000685,198,1528305656,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,1,30,0.0
417,39000611,198,1528305448,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,76,62,0.0
418,39000586,198,1528305360,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,9,30,0.0
419,39000545,198,1528305226,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,COMPILATION_ERROR,0,0,0.0
420,39000513,198,1528305126,2147483647,A,About Bacteria,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,30,0.0
421,38991427,359,1528280899,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,OK,36,46,800.0
422,38991411,359,1528280875,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,OK,36,234,800.0
423,38990410,359,1528278762,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,WRONG_ANSWER,4,61,800.0
424,38990278,359,1528278440,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,WRONG_ANSWER,6,312,800.0
425,38990260,359,1528278392,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,RUNTIME_ERROR,0,15,0.0
426,38990217,359,1528278284,2147483647,C,Prime Number,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,WRONG_ANSWER,6,93,800.0
427,38973768,294,1528215250,2147483647,C,Shaass and Lights,PROGRAMMING,1500.0,"['combinatorics', 'number theory']",0,PRACTICE,GNU C++14,OK,30,30,11100.0
428,38973730,294,1528215151,2147483647,C,Shaass and Lights,PROGRAMMING,1500.0,"['combinatorics', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,4,15,11100.0
429,38964997,107,1528191607,2147483647,A,Dorm Water Supply,PROGRAMMING,500.0,"['dfs and similar', 'graphs']",0,PRACTICE,GNU C++14,OK,38,15,7400.0
430,38962028,204,1528183113,2147483647,A,Little Elephant and Interval,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'dp']",0,PRACTICE,GNU C++14,OK,62,62,3300.0
431,38939887,154,1528104128,2147483647,A,Hometask,PROGRAMMING,500.0,['greedy'],0,PRACTICE,GNU C++14,OK,42,92,3500.0
432,38939438,154,1528102994,2147483647,A,Hometask,PROGRAMMING,500.0,['greedy'],0,PRACTICE,GNU C++14,WRONG_ANSWER,4,30,3300.0
433,38926334,311,1528044458,2147483647,A,The Closest Pair,PROGRAMMING,500.0,"['constructive algorithms', 'implementation']",0,PRACTICE,GNU C++14,OK,26,31,3300.0
434,38925660,261,1528042436,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,OK,45,154,4300.0
435,38925500,261,1528041931,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,OK,45,186,8800.0
436,38925429,261,1528041670,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,12,2000,6800.0
437,38925405,261,1528041564,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,12,2000,6400.0
438,38925358,261,1528041418,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,5,30,3300.0
439,38925280,261,1528041211,2147483647,A,Maxim and Discounts,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,8,30,3300.0
440,38922107,71,1528032766,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,OK,52,46,3700.0
441,38922089,71,1528032722,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,OK,52,46,3700.0
442,38922030,71,1528032588,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,OK,52,46,3700.0
443,38921921,71,1528032263,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,9,30,3300.0
444,38921896,71,1528032190,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,2,15,3300.0
445,38921840,71,1528032057,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,4,15,3300.0
446,38920420,71,1528028511,2147483647,C,Round Table Knights,PROGRAMMING,1500.0,"['dp', 'math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,4,30,3300.0
447,38912662,257,1528009910,2147483647,C,View Angle,PROGRAMMING,1500.0,"['brute force', 'geometry', 'math']",0,PRACTICE,GNU C++14,OK,56,342,4100.0
448,38912600,257,1528009787,2147483647,C,View Angle,PROGRAMMING,1500.0,"['brute force', 'geometry', 'math']",0,PRACTICE,GNU C++14,OK,56,1434,4200.0
449,38910436,487,1528004590,2147483647,A,Fight the Monster,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation']",0,PRACTICE,GNU C++14,OK,46,77,3300.0
450,38909973,487,1528003006,2147483647,A,Fight the Monster,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation']",0,PRACTICE,GNU C++14,OK,46,93,3300.0
451,38909900,487,1528002763,2147483647,A,Fight the Monster,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,10,15,3300.0
452,38909780,487,1528002327,2147483647,A,Fight the Monster,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation']",0,PRACTICE,GNU C++14,WRONG_ANSWER,6,15,3300.0
453,38899818,121,1527961632,2147483647,A,Lucky Sum,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++14,OK,42,30,4100.0
454,38892868,53,1527947368,2147483647,C,Little Frog,PROGRAMMING,1500.0,['constructive algorithms'],0,PRACTICE,GNU C++14,OK,22,62,3300.0
455,38890379,150,1527942387,2147483647,A,Win or Freeze,PROGRAMMING,500.0,"['games', 'number theory']",0,PRACTICE,GNU C++14,OK,53,77,3300.0
456,38829065,354,1527858879,2147483647,A,Vasya and Robot,PROGRAMMING,500.0,"['brute force', 'greedy', 'math']",0,PRACTICE,GNU C++14,OK,23,46,4000.0
457,38829017,354,1527858755,2147483647,A,Vasya and Robot,PROGRAMMING,500.0,"['brute force', 'greedy', 'math']",0,PRACTICE,GNU C++14,WRONG_ANSWER,7,15,3300.0
458,38823437,135,1527844737,2147483647,A,Replacement,PROGRAMMING,500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++14,OK,97,156,4100.0
459,38823352,135,1527844502,2147483647,A,Replacement,PROGRAMMING,500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++14,OK,97,156,4900.0
460,38823311,135,1527844404,2147483647,A,Replacement,PROGRAMMING,500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,6,30,3300.0
461,38823293,135,1527844342,2147483647,A,Replacement,PROGRAMMING,500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,4,62,3300.0
462,38819291,337,1527832759,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++14,OK,73,62,3300.0
463,38819282,337,1527832718,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,43,30,3300.0
464,38818484,337,1527829649,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,1,30,3300.0
465,38818165,337,1527828191,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++14,TIME_LIMIT_EXCEEDED,5,1000,3300.0
466,38797982,300,1527762765,2147483647,C,Beautiful Numbers,PROGRAMMING,2000.0,"['brute force', 'combinatorics']",0,PRACTICE,GNU C++14,OK,32,92,11100.0
467,38797940,300,1527762674,2147483647,C,Beautiful Numbers,PROGRAMMING,2000.0,"['brute force', 'combinatorics']",0,PRACTICE,GNU C++14,OK,32,92,11100.0
468,38797894,300,1527762576,2147483647,C,Beautiful Numbers,PROGRAMMING,2000.0,"['brute force', 'combinatorics']",0,PRACTICE,GNU C++14,WRONG_ANSWER,2,60,11100.0
469,38796653,424,1527759908,2147483647,C,Magic Formulas,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++14,OK,50,295,11100.0
470,38776742,464,1527690977,2147483647,A,No to Palindromes!,PROGRAMMING,500.0,"['greedy', 'strings']",0,PRACTICE,GNU C++14,OK,73,31,3300.0
471,38764968,464,1527667794,2147483647,A,No to Palindromes!,PROGRAMMING,500.0,"['greedy', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,8,15,3300.0
472,38764914,464,1527667657,2147483647,A,No to Palindromes!,PROGRAMMING,500.0,"['greedy', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,5,15,3300.0
473,38764801,464,1527667412,2147483647,A,No to Palindromes!,PROGRAMMING,500.0,"['greedy', 'strings']",0,PRACTICE,GNU C++14,WRONG_ANSWER,3,15,3300.0
474,38759044,251,1527654288,2147483647,A,Points on Line,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'two pointers']",0,PRACTICE,GNU C++14,OK,39,92,4100.0
475,38758983,251,1527654158,2147483647,A,Points on Line,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'two pointers']",0,PRACTICE,GNU C++14,WRONG_ANSWER,0,30,0.0
476,38758976,251,1527654132,2147483647,A,Points on Line,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'two pointers']",0,PRACTICE,GNU C++14,COMPILATION_ERROR,0,0,0.0
477,38758893,251,1527653906,2147483647,A,Points on Line,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'two pointers']",0,PRACTICE,GNU C++14,OK,39,122,4100.0
478,38758831,251,1527653690,2147483647,A,Points on Line,PROGRAMMING,500.0,"['binary search', 'combinatorics', 'two pointers']",0,PRACTICE,GNU C++14,WRONG_ANSWER,10,62,3300.0
479,38719307,343,1527599286,2147483647,A,Rational Resistance,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,OK,53,30,0.0
480,38719295,343,1527599254,2147483647,A,Rational Resistance,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++14,WRONG_ANSWER,0,30,0.0
